llm,harness,workflow,view,version,run_id,status,input_tokens,cached_input_tokens,output_tokens,gpu_hours,gpu_kwh,estimated_cost_usd,reported_missing_token_calls,unaccounted_infrastructure_attempts,cost_basis
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r004,completed,2069555,0,221157,0.9844263888888889,0.5906558333333334,0.08859837500000001,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r005,completed,1987769,0,269686,1.0515765740740741,0.6309459444444444,0.09464189166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r006,completed,1827540,0,221493,0.9178222222222222,0.5506933333333333,0.08260399999999998,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r007,completed,2073588,0,340123,1.2058540740740742,0.7235124444444445,0.10852686666666668,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r008,completed,1910142,0,245014,0.9843246296296297,0.5905947777777778,0.08858921666666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r009,completed,1869522,0,236825,0.9578764814814814,0.5747258888888889,0.08620888333333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r010,completed,1846610,0,234036,0.9463472222222222,0.5678083333333334,0.08517125,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r001,completed,1930075,0,226469,0.9555189814814815,0.5733113888888889,0.08599670833333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r002,completed,2001055,0,228544,0.9790782407407408,0.5874469444444446,0.08811704166666669,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r003,completed,2142678,0,264080,1.0842253703703704,0.6505352222222223,0.09758028333333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r004,completed,2201996,0,300789,1.1686822222222224,0.7012093333333335,0.10518140000000002,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r005,completed,2147414,0,320042,1.1891742592592593,0.7135045555555556,0.10702568333333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r006,completed,1563204,0,222444,0.8461566666666666,0.507694,0.07615409999999999,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r007,completed,1956275,0,269405,1.0423078703703703,0.6253847222222222,0.09380770833333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r008,completed,1989437,0,232758,0.9836547222222223,0.5901928333333334,0.08852892500000001,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r009,completed,1913864,0,244000,0.9834807407407407,0.5900884444444443,0.08851326666666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__qwen_3_8_27b__r010,completed,1922129,0,263818,1.022476574074074,0.6134859444444444,0.09202289166666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r001,completed,6486899,0,1037690,3.723564537037037,2.2341387222222227,0.3351208083333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r002,completed,7903154,0,935578,3.9278724074074076,2.356723444444445,0.3535085166666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r003,completed,8701216,0,1127889,4.505687777777778,2.703412666666667,0.40551190000000004,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r004,completed,7946729,0,1079489,4.206478425925926,2.523887055555556,0.3785830583333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r005,completed,8175540,0,972021,4.071022222222222,2.442613333333333,0.36639199999999994,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r006,completed,8304094,0,985310,4.131340925925926,2.4788045555555556,0.37182068333333335,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r007,completed,7836851,0,815187,3.6865086111111114,2.211905166666667,0.331785775,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r008,completed,7036501,0,811302,3.4569947222222224,2.0741968333333336,0.311129525,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r009,completed,8919689,0,1033313,4.391233981481482,2.634740388888889,0.3952110583333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__qwen_3_8_27b__r010,completed,6194676,0,868543,3.329156296296296,1.9974937777777777,0.29962406666666663,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r001,completed,7281324,0,958739,3.7980325925925924,2.2788195555555553,0.3418229333333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r002,completed,6145613,0,788037,3.1664424999999996,1.8998654999999998,0.28497982499999996,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r003,completed,7552830,0,943874,3.8459231481481484,2.307553888888889,0.34613308333333337,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r004,completed,5758859,0,822727,3.1232515740740743,1.8739509444444444,0.28109264166666664,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r005,completed,5853804,0,789608,3.088293703703704,1.8529762222222224,0.27794643333333335,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r006,completed,5750178,0,761200,3.0069012962962964,1.8041407777777778,0.27062111666666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r007,completed,9261402,0,1335333,5.045450555555555,3.027270333333333,0.4540905499999999,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r008,completed,8056007,0,1041494,4.166472314814815,2.4998833888888887,0.3749825083333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r009,completed,7449130,0,938141,3.806500925925926,2.2839005555555554,0.3425850833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__qwen_3_8_27b__r010,completed,6940351,0,941264,3.6709567592592593,2.202574055555556,0.3303861083333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r001,completed,6342435,0,814895,3.2708523148148148,1.9625113888888888,0.2943767083333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r002,completed,6384967,0,673505,3.0208334259259257,1.8125000555555555,0.27187500833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r003,completed,6097542,0,738846,3.061995,1.8371970000000002,0.27557955,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r004,completed,7630858,0,868515,3.728043888888889,2.2368263333333336,0.33552395,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r005,completed,5552441,0,759017,2.947931759259259,1.7687590555555555,0.2653138583333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r006,completed,8270203,0,978658,4.109608240740741,2.4657649444444445,0.36986474166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r007,completed,6422155,0,808262,3.2807134259259256,1.9684280555555553,0.2952642083333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r008,completed,5489186,0,649094,2.7267998148148145,1.6360798888888888,0.2454119833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r009,completed,6616797,0,738423,3.205449166666666,1.9232694999999997,0.28849042499999994,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__qwen_3_8_27b__r010,completed,6391851,0,877707,3.4008975,2.0405385000000003,0.306080775,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r001,completed,6461473,0,756364,3.1955276851851853,1.917316611111111,0.28759749166666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r002,completed,6091911,0,816884,3.204945648148148,1.9229673888888887,0.2884451083333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r003,completed,6537399,0,849819,3.3896830555555555,2.033809833333333,0.305071475,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r004,completed,5978567,0,728129,3.009100092592593,1.8054600555555558,0.27081900833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r005,completed,6185125,0,812916,3.2234902777777776,1.9340941666666664,0.29011412499999994,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r006,completed,6389612,0,886612,3.4167662962962964,2.050059777777778,0.30750896666666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r007,completed,5997916,0,727439,3.013197037037037,1.807918222222222,0.2711877333333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r008,completed,6740106,0,775323,3.308035,1.984821,0.29772315,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r009,completed,7291369,0,822666,3.548835833333333,2.1293014999999995,0.3193952249999999,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__qwen_3_8_27b__r010,completed,6822327,0,806578,3.388753796296296,2.0332522777777777,0.30498784166666665,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r001,completed,4909900,0,162539,1.664859259259259,0.9989155555555554,0.14983733333333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r002,completed,5878445,0,179202,1.9647569444444444,1.1788541666666665,0.17682812499999997,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r003,completed,6665914,0,201749,2.225252037037037,1.335151222222222,0.20027268333333328,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r004,completed,6096035,0,221915,2.104296759259259,1.2625780555555555,0.18938670833333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r005,completed,5015565,0,165659,1.699988425925926,1.0199930555555556,0.15299895833333335,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r006,completed,6394409,0,258783,2.2554525,1.3532715,0.20299072499999998,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r007,completed,6351300,0,202394,2.139053703703704,1.2834322222222223,0.19251483333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r008,completed,5710829,0,196163,1.9496062037037036,1.1697637222222221,0.17546455833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r009,completed,5329045,0,156738,1.7705458333333333,1.0623274999999999,0.15934912499999998,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__gemma_4_31b__r010,completed,4841887,0,137792,1.6001389814814815,0.9600833888888889,0.14401250833333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r001,completed,5523640,0,184994,1.8769259259259259,1.1261555555555556,0.16892333333333334,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r002,completed,5862151,0,208334,2.0141789814814817,1.2085073888888889,0.18127610833333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r003,completed,5609303,0,156564,1.8480730555555556,1.1088438333333333,0.16632657499999998,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r004,completed,5139530,0,161012,1.7258175925925925,1.0354905555555556,0.15532358333333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r005,completed,4715220,0,149381,1.5864148148148147,0.9518488888888889,0.1427773333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r006,completed,6010138,0,204392,2.0479864814814817,1.228791888888889,0.18431878333333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r007,completed,6077362,0,228148,2.1106524074074073,1.2663914444444444,0.18995871666666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r008,completed,5869737,0,119739,1.852221388888889,1.1113328333333334,0.166699925,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r009,failed,5821814,0,206489,1.9995575925925926,1.1997345555555554,0.1799601833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__gemma_4_31b__r010,completed,5298286,0,159163,1.7664924074074073,1.0598954444444444,0.15898431666666665,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r001,completed,5548572,0,185064,1.883981111111111,1.1303886666666667,0.1695583,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r002,completed,6162022,0,224235,2.1269227777777777,1.2761536666666666,0.19142304999999998,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r003,completed,5729293,0,246284,2.0475517592592594,1.2285310555555558,0.18427965833333335,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r004,completed,5782801,0,201672,1.9798002777777781,1.1878801666666667,0.178182025,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r005,completed,5628696,0,139790,1.822397037037037,1.0934382222222223,0.16401573333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r006,completed,5787140,0,224767,2.0237740740740744,1.2142644444444448,0.18213966666666673,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r007,completed,5422231,0,121489,1.7311549074074073,1.0386929444444442,0.1558039416666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r008,completed,4841196,0,81066,1.494898888888889,0.8969393333333333,0.1345409,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r009,completed,6572706,0,266249,2.3188053703703706,1.3912832222222222,0.20869248333333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__gemma_4_31b__r010,completed,5395343,0,199780,1.8686693518518518,1.1212016111111112,0.16818024166666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r001,completed,6596790,0,218471,2.2370175925925926,1.3422105555555557,0.20133158333333334,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r002,completed,6464815,0,266407,2.2891282407407405,1.3734769444444443,0.20602154166666664,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r003,completed,5885752,0,244899,2.0884477777777777,1.2530686666666666,0.1879603,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r004,completed,6142127,0,264412,2.195798240740741,1.3174789444444446,0.1976218416666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r005,completed,6266119,0,248013,2.1998719444444443,1.3199231666666666,0.197988475,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r006,failed,5383597,0,194930,1.8564250925925925,1.1138550555555555,0.1670782583333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r007,failed,5892292,0,231308,2.065095925925926,1.2390575555555556,0.18585863333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r008,completed,5928968,0,191372,2.001328148148148,1.200796888888889,0.18011953333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r009,completed,4945787,0,143690,1.639922314814815,0.983953388888889,0.14759300833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__gemma_4_31b__r010,completed,6148219,0,223189,2.1211515740740743,1.2726909444444445,0.19090364166666668,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r001,completed,2130557,0,292089,1.1327269444444446,0.6796361666666668,0.10194542500000002,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r002,completed,2439702,0,286260,1.2078061111111114,0.7246836666666668,0.10870255000000002,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r003,completed,2892634,0,339535,1.432277962962963,0.8593667777777778,0.12890501666666668,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r004,completed,2607987,0,272427,1.2289352777777778,0.7373611666666667,0.11060417500000001,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r005,completed,2524374,0,349779,1.348953888888889,0.8093723333333334,0.12140585,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r006,completed,2253125,0,284901,1.1534625,0.6920775,0.103811625,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r007,completed,2487832,0,335300,1.3119903703703704,0.7871942222222222,0.11807913333333334,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r008,completed,2727844,0,328296,1.36569,0.819414,0.1229121,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r009,completed,2164307,0,300898,1.1584149074074073,0.6950489444444444,0.10425734166666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__gemma_4_31b__r010,completed,2451004,0,266798,1.174904814814815,0.7049428888888889,0.10574143333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r001,completed,2036770,0,246057,1.0214305555555556,0.6128583333333334,0.09192875,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r002,completed,2829123,0,335123,1.4064656481481481,0.8438793888888889,0.12658190833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r003,completed,2317399,0,348903,1.289838611111111,0.7739031666666666,0.11608547499999998,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r004,completed,2882155,0,352939,1.4541893518518518,0.8725136111111111,0.13087704166666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r005,completed,2331793,0,302798,1.2084573148148148,0.7250743888888889,0.10876115833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r006,completed,2260971,0,302902,1.1889771296296296,0.7133862777777777,0.10700794166666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r007,completed,2148194,0,279390,1.1141094444444444,0.6684656666666666,0.10026985,0,0,GPU electricity
